Year BS,Year AD,District,zone,belt,region,Age group,Contraceptive,Number of people,Zone,Belt,Region
2069/70,2012/13,Kapilbastu,Lumbini,Terai,Western,,Condom,2998,Lumbini,Terai,Western
2069/70,2012/13,Kapilbastu,Lumbini,Terai,Western,<20 Years,Pills,44,Lumbini,Terai,Western
2069/70,2012/13,Kapilbastu,Lumbini,Terai,Western,>20 years,Pills,2195,Lumbini,Terai,Western
2069/70,2012/13,Kapilbastu,Lumbini,Terai,Western,<20 Years,Depo,89,Lumbini,Terai,Western
2069/70,2012/13,Kapilbastu,Lumbini,Terai,Western,>20 years,Depo,4972,Lumbini,Terai,Western
2069/70,2012/13,Kapilbastu,Lumbini,Terai,Western,<20 Years,IUD,0,Lumbini,Terai,Western
2069/70,2012/13,Kapilbastu,Lumbini,Terai,Western,>20 years,IUD,155,Lumbini,Terai,Western
2069/70,2012/13,Kapilbastu,Lumbini,Terai,Western,<20 Years,Implant,0,Lumbini,Terai,Western
2069/70,2012/13,Kapilbastu,Lumbini,Terai,Western,>20 years,Implant,193,Lumbini,Terai,Western
2069/70,2012/13,Arghakhanchi,Lumbini,Hill,Western,,Condom,1750,Lumbini,Hill,Western
2069/70,2012/13,Arghakhanchi,Lumbini,Hill,Western,<20 Years,Pills,27,Lumbini,Hill,Western
2069/70,2012/13,Arghakhanchi,Lumbini,Hill,Western,>20 years,Pills,516,Lumbini,Hill,Western
2069/70,2012/13,Arghakhanchi,Lumbini,Hill,Western,<20 Years,Depo,37,Lumbini,Hill,Western
2069/70,2012/13,Arghakhanchi,Lumbini,Hill,Western,>20 years,Depo,1059,Lumbini,Hill,Western
2069/70,2012/13,Arghakhanchi,Lumbini,Hill,Western,<20 Years,IUD,31,Lumbini,Hill,Western
2069/70,2012/13,Arghakhanchi,Lumbini,Hill,Western,>20 years,IUD,200,Lumbini,Hill,Western
2069/70,2012/13,Arghakhanchi,Lumbini,Hill,Western,<20 Years,Implant,1,Lumbini,Hill,Western
2069/70,2012/13,Arghakhanchi,Lumbini,Hill,Western,>20 years,Implant,275,Lumbini,Hill,Western
2069/70,2012/13,Pyuthan,Rapti,Hill,Mid-Western,,Condom,4370,Rapti,Hill,Mid-Western
2069/70,2012/13,Pyuthan,Rapti,Hill,Mid-Western,<20 Years,Pills,107,Rapti,Hill,Mid-Western
2069/70,2012/13,Pyuthan,Rapti,Hill,Mid-Western,>20 years,Pills,1276,Rapti,Hill,Mid-Western
2069/70,2012/13,Pyuthan,Rapti,Hill,Mid-Western,<20 Years,Depo,206,Rapti,Hill,Mid-Western
2069/70,2012/13,Pyuthan,Rapti,Hill,Mid-Western,>20 years,Depo,2080,Rapti,Hill,Mid-Western
2069/70,2012/13,Pyuthan,Rapti,Hill,Mid-Western,<20 Years,IUD,3,Rapti,Hill,Mid-Western
2069/70,2012/13,Pyuthan,Rapti,Hill,Mid-Western,>20 years,IUD,70,Rapti,Hill,Mid-Western
2069/70,2012/13,Pyuthan,Rapti,Hill,Mid-Western,<20 Years,Implant,7,Rapti,Hill,Mid-Western
2069/70,2012/13,Pyuthan,Rapti,Hill,Mid-Western,>20 years,Implant,237,Rapti,Hill,Mid-Western
2069/70,2012/13,Rolpa,Rapti,Hill,Mid-Western,,Condom,4569,Rapti,Hill,Mid-Western
2069/70,2012/13,Rolpa,Rapti,Hill,Mid-Western,<20 Years,Pills,136,Rapti,Hill,Mid-Western
2069/70,2012/13,Rolpa,Rapti,Hill,Mid-Western,>20 years,Pills,819,Rapti,Hill,Mid-Western
2069/70,2012/13,Rolpa,Rapti,Hill,Mid-Western,<20 Years,Depo,406,Rapti,Hill,Mid-Western
2069/70,2012/13,Rolpa,Rapti,Hill,Mid-Western,>20 years,Depo,2965,Rapti,Hill,Mid-Western
2069/70,2012/13,Rolpa,Rapti,Hill,Mid-Western,<20 Years,IUD,3,Rapti,Hill,Mid-Western
2069/70,2012/13,Rolpa,Rapti,Hill,Mid-Western,>20 years,IUD,43,Rapti,Hill,Mid-Western
2069/70,2012/13,Rolpa,Rapti,Hill,Mid-Western,<20 Years,Implant,53,Rapti,Hill,Mid-Western
2069/70,2012/13,Rolpa,Rapti,Hill,Mid-Western,>20 years,Implant,1035,Rapti,Hill,Mid-Western
2069/70,2012/13,Rukum,Rapti,Hill,Mid-Western,,Condom,1068,Rapti,Hill,Mid-Western
2069/70,2012/13,Rukum,Rapti,Hill,Mid-Western,<20 Years,Pills,273,Rapti,Hill,Mid-Western
2069/70,2012/13,Rukum,Rapti,Hill,Mid-Western,>20 years,Pills,2460,Rapti,Hill,Mid-Western
2069/70,2012/13,Rukum,Rapti,Hill,Mid-Western,<20 Years,Depo,478,Rapti,Hill,Mid-Western
2069/70,2012/13,Rukum,Rapti,Hill,Mid-Western,>20 years,Depo,4753,Rapti,Hill,Mid-Western
2069/70,2012/13,Rukum,Rapti,Hill,Mid-Western,<20 Years,IUD,0,Rapti,Hill,Mid-Western
2069/70,2012/13,Rukum,Rapti,Hill,Mid-Western,>20 years,IUD,16,Rapti,Hill,Mid-Western
2069/70,2012/13,Rukum,Rapti,Hill,Mid-Western,<20 Years,Implant,3,Rapti,Hill,Mid-Western
2069/70,2012/13,Rukum,Rapti,Hill,Mid-Western,>20 years,Implant,195,Rapti,Hill,Mid-Western
2069/70,2012/13,Salyan,Rapti,Hill,Mid-Western,,Condom,2198,Rapti,Hill,Mid-Western
2069/70,2012/13,Salyan,Rapti,Hill,Mid-Western,<20 Years,Pills,58,Rapti,Hill,Mid-Western
2069/70,2012/13,Salyan,Rapti,Hill,Mid-Western,>20 years,Pills,581,Rapti,Hill,Mid-Western
2069/70,2012/13,Salyan,Rapti,Hill,Mid-Western,<20 Years,Depo,258,Rapti,Hill,Mid-Western
2069/70,2012/13,Salyan,Rapti,Hill,Mid-Western,>20 years,Depo,1991,Rapti,Hill,Mid-Western
2069/70,2012/13,Salyan,Rapti,Hill,Mid-Western,<20 Years,IUD,39,Rapti,Hill,Mid-Western
2069/70,2012/13,Salyan,Rapti,Hill,Mid-Western,>20 years,IUD,342,Rapti,Hill,Mid-Western
2069/70,2012/13,Salyan,Rapti,Hill,Mid-Western,<20 Years,Implant,14,Rapti,Hill,Mid-Western
2069/70,2012/13,Salyan,Rapti,Hill,Mid-Western,>20 years,Implant,480,Rapti,Hill,Mid-Western
2069/70,2012/13,Dang,Rapti,Terai,Mid-Western,,Condom,4469,Rapti,Terai,Mid-Western
2069/70,2012/13,Dang,Rapti,Terai,Mid-Western,<20 Years,Pills,230,Rapti,Terai,Mid-Western
2069/70,2012/13,Dang,Rapti,Terai,Mid-Western,>20 years,Pills,1070,Rapti,Terai,Mid-Western
2069/70,2012/13,Dang,Rapti,Terai,Mid-Western,<20 Years,Depo,632,Rapti,Terai,Mid-Western
2069/70,2012/13,Dang,Rapti,Terai,Mid-Western,>20 years,Depo,3000,Rapti,Terai,Mid-Western
2069/70,2012/13,Dang,Rapti,Terai,Mid-Western,<20 Years,IUD,111,Rapti,Terai,Mid-Western
2069/70,2012/13,Dang,Rapti,Terai,Mid-Western,>20 years,IUD,1140,Rapti,Terai,Mid-Western
2069/70,2012/13,Dang,Rapti,Terai,Mid-Western,<20 Years,Implant,92,Rapti,Terai,Mid-Western
2069/70,2012/13,Dang,Rapti,Terai,Mid-Western,>20 years,Implant,428,Rapti,Terai,Mid-Western
2069/70,2012/13,Banke,Bheri,Terai,Mid-Western,,Condom,4638,Bheri,Terai,Mid-Western
2069/70,2012/13,Banke,Bheri,Terai,Mid-Western,<20 Years,Pills,247,Bheri,Terai,Mid-Western
2069/70,2012/13,Banke,Bheri,Terai,Mid-Western,>20 years,Pills,2314,Bheri,Terai,Mid-Western
2069/70,2012/13,Banke,Bheri,Terai,Mid-Western,<20 Years,Depo,540,Bheri,Terai,Mid-Western
2069/70,2012/13,Banke,Bheri,Terai,Mid-Western,>20 years,Depo,6407,Bheri,Terai,Mid-Western
2069/70,2012/13,Banke,Bheri,Terai,Mid-Western,<20 Years,IUD,73,Bheri,Terai,Mid-Western
2069/70,2012/13,Banke,Bheri,Terai,Mid-Western,>20 years,IUD,868,Bheri,Terai,Mid-Western
2069/70,2012/13,Banke,Bheri,Terai,Mid-Western,<20 Years,Implant,62,Bheri,Terai,Mid-Western
2069/70,2012/13,Banke,Bheri,Terai,Mid-Western,>20 years,Implant,975,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,,Condom,5931,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,<20 Years,Pills,88,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,>20 years,Pills,1105,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,<20 Years,Depo,543,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,>20 years,Depo,4029,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,<20 Years,IUD,75,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,>20 years,IUD,736,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,<20 Years,Implant,61,Bheri,Terai,Mid-Western
2069/70,2012/13,Bardiya,Bheri,Terai,Mid-Western,>20 years,Implant,635,Bheri,Terai,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,,Condom,4161,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,<20 Years,Pills,250,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,>20 years,Pills,1704,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,<20 Years,Depo,646,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,>20 years,Depo,3422,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,<20 Years,IUD,45,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,>20 years,IUD,418,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,<20 Years,Implant,21,Bheri,Hill,Mid-Western
2069/70,2012/13,Surkhet,Bheri,Hill,Mid-Western,>20 years,Implant,651,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,,Condom,2925,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,<20 Years,Pills,165,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,>20 years,Pills,1504,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,<20 Years,Depo,277,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,>20 years,Depo,2908,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,<20 Years,IUD,0,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,>20 years,IUD,36,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,<20 Years,Implant,9,Bheri,Hill,Mid-Western
2069/70,2012/13,Dailekh,Bheri,Hill,Mid-Western,>20 years,Implant,468,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,,Condom,671,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,<20 Years,Pills,927,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,>20 years,Pills,1150,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,<20 Years,Depo,461,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,>20 years,Depo,2382,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,<20 Years,IUD,382,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,>20 years,IUD,441,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,<20 Years,Implant,86,Bheri,Hill,Mid-Western
2069/70,2012/13,Jajarkot,Bheri,Hill,Mid-Western,>20 years,Implant,260,Bheri,Hill,Mid-Western
2069/70,2012/13,Dolpa,Karnali,Mountain,Mid-Western,,Condom,382,Karnali,Mountain,Mid-Western
2069/70,2012/13,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,Pills,432,Karnali,Mountain,Mid-Western
2069/70,2012/13,Dolpa,Karnali,Mountain,Mid-Western,>20 years,Pills,384,Karnali,Mountain,Mid-Western
2069/70,2012/13,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,Depo,94,Karnali,Mountain,Mid-Western
2069/70,2012/13,Dolpa,Karnali,Mountain,Mid-Western,>20 years,Depo,584,Karnali,Mountain,Mid-Western
2069/70,2012/13,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,IUD,31,Karnali,Mountain,Mid-Western
2069/70,2012/13,Dolpa,Karnali,Mountain,Mid-Western,>20 years,IUD,52,Karnali,Mountain,Mid-Western
2069/70,2012/13,Dolpa,Karnali,Mountain,Mid-Western,<20 Years,Implant,2,Karnali,Mountain,Mid-Western
2069/70,2012/13,Dolpa,Karnali,Mountain,Mid-Western,>20 years,Implant,0,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,,Condom,1098,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,<20 Years,Pills,135,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,>20 years,Pills,462,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,<20 Years,Depo,130,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,>20 years,Depo,960,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,<20 Years,IUD,4,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,>20 years,IUD,29,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,<20 Years,Implant,3,Karnali,Mountain,Mid-Western
2069/70,2012/13,Jumla,Karnali,Mountain,Mid-Western,>20 years,Implant,65,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,,Condom,1406,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,<20 Years,Pills,52,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,>20 years,Pills,585,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,<20 Years,Depo,123,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,>20 years,Depo,1725,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,<20 Years,IUD,0,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,>20 years,IUD,8,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,<20 Years,Implant,0,Karnali,Mountain,Mid-Western
2069/70,2012/13,Kalikot,Karnali,Mountain,Mid-Western,>20 years,Implant,70,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,,Condom,287,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,<20 Years,Pills,36,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,>20 years,Pills,271,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,<20 Years,Depo,108,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,>20 years,Depo,793,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,<20 Years,IUD,23,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,>20 years,IUD,50,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,<20 Years,Implant,0,Karnali,Mountain,Mid-Western
2069/70,2012/13,Mugu,Karnali,Mountain,Mid-Western,>20 years,Implant,93,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,,Condom,340,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,<20 Years,Pills,198,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,>20 years,Pills,895,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,<20 Years,Depo,177,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,>20 years,Depo,1246,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,<20 Years,IUD,2,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,>20 years,IUD,1,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,<20 Years,Implant,0,Karnali,Mountain,Mid-Western
2069/70,2012/13,Humla,Karnali,Mountain,Mid-Western,>20 years,Implant,36,Karnali,Mountain,Mid-Western
2069/70,2012/13,Bajura,Seti,Mountain,Far-Western,,Condom,1725,Seti,Mountain,Far-Western
2069/70,2012/13,Bajura,Seti,Mountain,Far-Western,<20 Years,Pills,57,Seti,Mountain,Far-Western
2069/70,2012/13,Bajura,Seti,Mountain,Far-Western,>20 years,Pills,653,Seti,Mountain,Far-Western
2069/70,2012/13,Bajura,Seti,Mountain,Far-Western,<20 Years,Depo,91,Seti,Mountain,Far-Western
2069/70,2012/13,Bajura,Seti,Mountain,Far-Western,>20 years,Depo,1514,Seti,Mountain,Far-Western
2069/70,2012/13,Bajura,Seti,Mountain,Far-Western,<20 Years,IUD,0,Seti,Mountain,Far-Western
2069/70,2012/13,Bajura,Seti,Mountain,Far-Western,>20 years,IUD,37,Seti,Mountain,Far-Western
2069/70,2012/13,Bajura,Seti,Mountain,Far-Western,<20 Years,Implant,8,Seti,Mountain,Far-Western
2069/70,2012/13,Bajura,Seti,Mountain,Far-Western,>20 years,Implant,271,Seti,Mountain,Far-Western
2069/70,2012/13,Bajhang,Seti,Mountain,Far-Western,,Condom,1601,Seti,Mountain,Far-Western
2069/70,2012/13,Bajhang,Seti,Mountain,Far-Western,<20 Years,Pills,40,Seti,Mountain,Far-Western
2069/70,2012/13,Bajhang,Seti,Mountain,Far-Western,>20 years,Pills,588,Seti,Mountain,Far-Western
2069/70,2012/13,Bajhang,Seti,Mountain,Far-Western,<20 Years,Depo,40,Seti,Mountain,Far-Western
2069/70,2012/13,Bajhang,Seti,Mountain,Far-Western,>20 years,Depo,1571,Seti,Mountain,Far-Western
2069/70,2012/13,Bajhang,Seti,Mountain,Far-Western,<20 Years,IUD,13,Seti,Mountain,Far-Western
2069/70,2012/13,Bajhang,Seti,Mountain,Far-Western,>20 years,IUD,38,Seti,Mountain,Far-Western
2069/70,2012/13,Bajhang,Seti,Mountain,Far-Western,<20 Years,Implant,6,Seti,Mountain,Far-Western
2069/70,2012/13,Bajhang,Seti,Mountain,Far-Western,>20 years,Implant,194,Seti,Mountain,Far-Western
2069/70,2012/13,Achham,Seti,Hill,Far-Western,,Condom,4424,Seti,Hill,Far-Western
2069/70,2012/13,Achham,Seti,Hill,Far-Western,<20 Years,Pills,45,Seti,Hill,Far-Western
2069/70,2012/13,Achham,Seti,Hill,Far-Western,>20 years,Pills,1466,Seti,Hill,Far-Western
2069/70,2012/13,Achham,Seti,Hill,Far-Western,<20 Years,Depo,78,Seti,Hill,Far-Western
2069/70,2012/13,Achham,Seti,Hill,Far-Western,>20 years,Depo,2846,Seti,Hill,Far-Western
2069/70,2012/13,Achham,Seti,Hill,Far-Western,<20 Years,IUD,0,Seti,Hill,Far-Western
2069/70,2012/13,Achham,Seti,Hill,Far-Western,>20 years,IUD,169,Seti,Hill,Far-Western
2069/70,2012/13,Achham,Seti,Hill,Far-Western,<20 Years,Implant,0,Seti,Hill,Far-Western
2069/70,2012/13,Achham,Seti,Hill,Far-Western,>20 years,Implant,300,Seti,Hill,Far-Western
2069/70,2012/13,Doti,Seti,Hill,Far-Western,,Condom,2707,Seti,Hill,Far-Western
2069/70,2012/13,Doti,Seti,Hill,Far-Western,<20 Years,Pills,29,Seti,Hill,Far-Western
2069/70,2012/13,Doti,Seti,Hill,Far-Western,>20 years,Pills,1498,Seti,Hill,Far-Western
2069/70,2012/13,Doti,Seti,Hill,Far-Western,<20 Years,Depo,100,Seti,Hill,Far-Western
2069/70,2012/13,Doti,Seti,Hill,Far-Western,>20 years,Depo,3462,Seti,Hill,Far-Western
2069/70,2012/13,Doti,Seti,Hill,Far-Western,<20 Years,IUD,0,Seti,Hill,Far-Western
2069/70,2012/13,Doti,Seti,Hill,Far-Western,>20 years,IUD,205,Seti,Hill,Far-Western
2069/70,2012/13,Doti,Seti,Hill,Far-Western,<20 Years,Implant,9,Seti,Hill,Far-Western
2069/70,2012/13,Doti,Seti,Hill,Far-Western,>20 years,Implant,374,Seti,Hill,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,,Condom,7924,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,<20 Years,Pills,121,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,>20 years,Pills,2346,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,<20 Years,Depo,420,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,>20 years,Depo,6406,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,<20 Years,IUD,15,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,>20 years,IUD,576,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,<20 Years,Implant,31,Seti,Terai,Far-Western
2069/70,2012/13,Kailali,Seti,Terai,Far-Western,>20 years,Implant,1006,Seti,Terai,Far-Western
2069/70,2012/13,Kanchanpur,Mahakali,Terai,Far-Western,,Condom,5221,Mahakali,Terai,Far-Western
2069/70,2012/13,Kanchanpur,Mahakali,Terai,Far-Western,<20 Years,Pills,387,Mahakali,Terai,Far-Western
2069/70,2012/13,Kanchanpur,Mahakali,Terai,Far-Western,>20 years,Pills,1923,Mahakali,Terai,Far-Western
2069/70,2012/13,Kanchanpur,Mahakali,Terai,Far-Western,<20 Years,Depo,344,Mahakali,Terai,Far-Western
2069/70,2012/13,Kanchanpur,Mahakali,Terai,Far-Western,>20 years,Depo,4270,Mahakali,Terai,Far-Western
2069/70,2012/13,Kanchanpur,Mahakali,Terai,Far-Western,<20 Years,IUD,11,Mahakali,Terai,Far-Western
2069/70,2012/13,Kanchanpur,Mahakali,Terai,Far-Western,>20 years,IUD,733,Mahakali,Terai,Far-Western
2069/70,2012/13,Kanchanpur,Mahakali,Terai,Far-Western,<20 Years,Implant,5,Mahakali,Terai,Far-Western
2069/70,2012/13,Kanchanpur,Mahakali,Terai,Far-Western,>20 years,Implant,479,Mahakali,Terai,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,,Condom,1105,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,<20 Years,Pills,103,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,>20 years,Pills,905,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,<20 Years,Depo,55,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,>20 years,Depo,1682,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,<20 Years,IUD,73,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,>20 years,IUD,31,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,<20 Years,Implant,1,Mahakali,Hill,Far-Western
2069/70,2012/13,Dadeldhura,Mahakali,Hill,Far-Western,>20 years,Implant,117,Mahakali,Hill,Far-Western
2069/70,2012/13,Baitadi,Mahakali,Hill,Far-Western,,Condom,3086,Mahakali,Hill,Far-Western
2069/70,2012/13,Baitadi,Mahakali,Hill,Far-Western,<20 Years,Pills,23,Mahakali,Hill,Far-Western
2069/70,2012/13,Baitadi,Mahakali,Hill,Far-Western,>20 years,Pills,1838,Mahakali,Hill,Far-Western
2069/70,2012/13,Baitadi,Mahakali,Hill,Far-Western,<20 Years,Depo,57,Mahakali,Hill,Far-Western
2069/70,2012/13,Baitadi,Mahakali,Hill,Far-Western,>20 years,Depo,2786,Mahakali,Hill,Far-Western
2069/70,2012/13,Baitadi,Mahakali,Hill,Far-Western,<20 Years,IUD,54,Mahakali,Hill,Far-Western
2069/70,2012/13,Baitadi,Mahakali,Hill,Far-Western,>20 years,IUD,114,Mahakali,Hill,Far-Western
2069/70,2012/13,Baitadi,Mahakali,Hill,Far-Western,<20 Years,Implant,2,Mahakali,Hill,Far-Western
2069/70,2012/13,Baitadi,Mahakali,Hill,Far-Western,>20 years,Implant,813,Mahakali,Hill,Far-Western
2069/70,2012/13,Darchaula,Mahakali,Mountain,Far-Western,,Condom,1074,Mahakali,Mountain,Far-Western
2069/70,2012/13,Darchaula,Mahakali,Mountain,Far-Western,<20 Years,Pills,15,Mahakali,Mountain,Far-Western
2069/70,2012/13,Darchaula,Mahakali,Mountain,Far-Western,>20 years,Pills,1023,Mahakali,Mountain,Far-Western
2069/70,2012/13,Darchaula,Mahakali,Mountain,Far-Western,<20 Years,Depo,36,Mahakali,Mountain,Far-Western
2069/70,2012/13,Darchaula,Mahakali,Mountain,Far-Western,>20 years,Depo,1676,Mahakali,Mountain,Far-Western
2069/70,2012/13,Darchaula,Mahakali,Mountain,Far-Western,<20 Years,IUD,4,Mahakali,Mountain,Far-Western
2069/70,2012/13,Darchaula,Mahakali,Mountain,Far-Western,>20 years,IUD,61,Mahakali,Mountain,Far-Western
2069/70,2012/13,Darchaula,Mahakali,Mountain,Far-Western,<20 Years,Implant,0,Mahakali,Mountain,Far-Western
2069/70,2012/13,Darchaula,Mahakali,Mountain,Far-Western,>20 years,Implant,98,Mahakali,Mountain,Far-Western
2070/71,2013/14,Taplejung,Mechi,Mountain,Eastern,,Condom,732,Mechi,Mountain,Eastern
2070/71,2013/14,Taplejung,Mechi,Mountain,Eastern,<20 Years,Pills,90,Mechi,Mountain,Eastern
2070/71,2013/14,Taplejung,Mechi,Mountain,Eastern,>20 years,Pills,844,Mechi,Mountain,Eastern
2070/71,2013/14,Taplejung,Mechi,Mountain,Eastern,<20 Years,Depo,181,Mechi,Mountain,Eastern
