District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Khotang,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,2
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,2
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Udaypur,Sagarmatha,Hill,Eastern,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Saptari,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Siraha,Sagarmatha,Terai,Eastern,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,21
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,21
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,21
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,21
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Dhanusha,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Mahottari,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,3
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,2
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,18
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,24
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,21
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,26
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,2
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,2
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Sarlahi,Janakpur,Terai,Central,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,Under 5 Years,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,5 Years & Above,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Suspected/Possible,Total,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,Under 5 Years,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,5 Years & Above,Male,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,Total,Female,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Death,Confirmed PF,Total,Male,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Female,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Under 5 Years,Male,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Female,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,5 Years & Above,Male,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Female,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Suspected/Possible Malaria,Total,Male,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Female,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Under 5 Years,Male,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Female,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,5 Years & Above,Male,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Female,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Confirmed Serious Malaria,Total,Male,,0
