District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Value
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,Depo,<20 Years,491
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,Depo,Err:510,4866
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,Depo,Total,5357
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,IUD,<20 Years,89
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,IUD,Err:510,481
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,IUD,Total,570
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,Implant,<20 Years,22
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,Implant,Err:510,1369
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,Implant,Total,1391
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,12289
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Condom,,4404
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,<20 Years,235
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,Err:510,1317
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,Total,1552
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,<20 Years,131
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,Err:510,2589
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,Total,2720
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,<20 Years,37
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,Err:510,825
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,Total,862
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,<20 Years,6
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,Err:510,35
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,Total,41
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,9579
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Condom,,4111
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,<20 Years,59
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,Err:510,1053
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,Total,1112
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,<20 Years,80
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,Err:510,3225
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,Total,3305
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,<20 Years,44
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,Err:510,851
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,Total,895
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,<20 Years,0
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,Err:510,158
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,Total,158
Bara,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,9581
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Condom,,2688
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,<20 Years,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,Err:510,1924
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,Total,1924
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,<20 Years,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,Err:510,4034
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,Total,4034
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,<20 Years,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,Err:510,164
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,Total,164
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,<20 Years,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,Err:510,440
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,Total,440
Parsa,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,9250
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Condom,,4162
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,<20 Years,242
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,Err:510,2151
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Pills,Total,2393
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,<20 Years,523
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,Err:510,3835
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Depo,Total,4358
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,<20 Years,32
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,Err:510,1091
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,IUD,Total,1123
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,<20 Years,17
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,Err:510,543
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Implant,Total,560
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,12596
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,1952
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,118
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1419
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,1537
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,228
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,2908
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,3136
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,0
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,36
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,36
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,3
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,164
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,167
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,6828
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,1760
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,68
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,568
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,636
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,105
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,1270
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,1375
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,17
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,396
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,413
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,3
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,95
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,98
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,4282
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,2078
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,149
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1123
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,1272
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,162
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,2228
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,2390
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,11
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,474
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,485
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,10
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,303
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,313
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,6538
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,2073
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,28
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,652
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,680
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,48
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,797
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,845
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,10
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,113
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,123
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,1
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,67
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,68
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,3789
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,3356
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,138
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,2053
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,2191
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,315
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,2730
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,3045
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,58
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,731
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,789
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,18
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,494
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,512
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,9893
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Condom,,176
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,38
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Pills,Total,38
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,3
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,64
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Depo,Total,67
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,IUD,Total,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,49
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Implant,Total,49
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,330
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Condom,,306
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,5
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,107
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Pills,Total,112
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,12
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,222
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Depo,Total,234
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,28
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,IUD,Total,28
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,1
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,15
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Implant,Total,16
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,696
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,1425
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,1246
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,520
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,1766
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,193
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,1042
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,1235
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,9
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,111
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,120
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,11
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,252
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,263
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,4809
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,1366
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,17
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,358
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,375
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,77
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,741
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,818
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,11
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,220
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,231
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,1
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,142
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,143
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,2933
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,2095
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,213
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1756
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,1969
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,299
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,2467
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,2766
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,43
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,495
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,538
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,391
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,391
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,7759
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,4716
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,239
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1767
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,2006
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,74
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,2664
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,2738
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,20
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,26
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,46
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,1
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,23
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,24
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,9530
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,2586
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,49
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,639
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,688
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,128
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,1302
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,1430
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,9
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,770
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,779
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,51
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,815
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,Total,866
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,6349
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Condom,,5905
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,91
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,1522
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,Total,1613
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,259
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,3473
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,Total,3732
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,55
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,903
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,Total,958
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,13
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,339
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Implant,Total,352
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,12560
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Condom,,3671
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,5069
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,Total,5069
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,8159
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,Total,8159
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,1388
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,Total,1388
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,871
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Implant,Total,871
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,19158
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Condom,,3523
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,59
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,2694
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Pills,Total,2753
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,107
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,5543
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Depo,Total,5650
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,15
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,180
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,IUD,Total,195
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Implant,Err:510,166
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Implant,Total,166
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,Temporary Methods,Total (Temporary Methods),Total,12287
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Condom,,1985
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,<20 Years,92
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Err:510,686
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Pills,Total,778
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,<20 Years,65
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Err:510,1084
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Depo,Total,1149
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,<20 Years,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Err:510,41
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,IUD,Total,41
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,Temporary Methods,Implant,<20 Years,2
