District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Sub-Indicator,Value
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,20
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,14
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,161
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,195
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,12484
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,422788
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,21239
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,28528
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,773
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,1258
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,1852
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,3
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,115
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,2
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,8
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,1980
Rautahat,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,11559
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,660618
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,20170
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,12341
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,910
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,354
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,984
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,2
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,4
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,32
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,1022
Bara,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,10603
Bara,Narayani,Terai,Central,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,616761
Bara,Narayani,Terai,Central,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,21876
Bara,Narayani,Terai,Central,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,24607
Bara,Narayani,Terai,Central,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,919
Bara,Narayani,Terai,Central,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,157
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,480
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,507
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,2
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,2491
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,50
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,3530
Parsa,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,12780
Parsa,Narayani,Terai,Central,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,403305
Parsa,Narayani,Terai,Central,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,15860
Parsa,Narayani,Terai,Central,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,20760
Parsa,Narayani,Terai,Central,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,583
Parsa,Narayani,Terai,Central,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,66
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,69
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,175
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,22
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,67
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,104
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,370
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,75
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,882
Chitwan,Narayani,Terai,Central,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,13478
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,624349
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,32851
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,19534
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,925
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,525
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,36
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,51
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,46
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,53
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,186
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,7014
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,292842
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,13640
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,15548
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,84
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,169
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,7
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,12
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,13
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,156
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,1
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,189
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,4471
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,264078
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,11348
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,7500
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,291
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,100
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,88
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,83
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,171
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,6709
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,311804
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,12508
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,9279
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,534
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,317
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,47
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,9
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,2
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,1
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,59
Syangja,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,3848
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,311012
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,19801
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,8129
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,166
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,67
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,90
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,57
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,99
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,158
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,45
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,117
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,28
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,60
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,654
Kaski,Gandaki,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,10547
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,503480
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,30227
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,16417
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,789
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,501
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,1
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,1
Manang,Gandaki,Mountain,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,331
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,26455
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,576
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,412
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,38
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,8
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,1
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,9
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,705
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,45955
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,1505
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,915
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,28
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,16
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,10
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,60
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,50
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,120
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,4929
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,213799
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,5362
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,4125
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,200
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,311
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,4
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,5
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,15
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,51
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,75
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,3008
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,204912
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,6060
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,4323
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,229
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,118
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,36
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,50
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,86
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,7845
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,314332
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,16008
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,10054
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,718
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,360
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,106
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,41
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Camp,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Total Strerilization,Camp,Male,147
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Total All Methods,Total Strerilization,Camp,Male,9677
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Condom ,Total Strerilization,Camp,Male,707459
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Pills ,Total Strerilization,Camp,Male,22127
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Depo ,Total Strerilization,Camp,Male,14691
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,IUD ,Total Strerilization,Camp,Male,83
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Distribution,Norplant,Total Strerilization,Camp,Male,35
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Female,3
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Institutions,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Female,58
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Government ,Camp,Male,66
Palpa,Lumbini,Hill,Western,2070/71,2013/14,New Acceptors,Sterilization,Non-government,Institutions,Female,107
