District Name,Zone,Ecological Belt,Development Region,Year (B.S),Year (A.D),Indicator,Sub-Indicator,Value
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,32.77
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.44
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% Treated with Antibiotic,,55.23
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,ARI Case Fatality,,0.04
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% of ARI Cases at,HF,18.63
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,14.96
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,% of ARI Cases at,FCHV,66.41
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,ARI Incidence  per 1000,,1876.94
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,396.74
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,4.26
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,21.14
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.23
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% Treated with Antibiotic,,28.26
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,ARI Case Fatality,,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% of ARI Cases at,HF,24.74
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,9.92
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,% of ARI Cases at,FCHV,65.35
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,ARI Incidence  per 1000,,1575.73
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,457.54
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,1.01
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,29.04
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.06
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% Treated with Antibiotic,,41.61
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,ARI Case Fatality,,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% of ARI Cases at,HF,31.17
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,14.8
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,% of ARI Cases at,FCHV,54.03
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,ARI Incidence  per 1000,,955.7
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,282.48
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,3.12
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,29.56
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.33
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% Treated with Antibiotic,,45.62
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,ARI Case Fatality,,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% of ARI Cases at,HF,35.61
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,15.3
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,% of ARI Cases at,FCHV,49.1
Kavre,Bagmati,Hill,Central,2070/71,2013/14,ARI Incidence  per 1000,,1342.21
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,255.26
Kavre,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,1.62
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,19.02
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.12
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% Treated with Antibiotic,,29.79
Kavre,Bagmati,Hill,Central,2070/71,2013/14,ARI Case Fatality,,0
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,HF,29.91
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,11.83
Kavre,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,FCHV,58.25
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,ARI Incidence  per 1000,,570.62
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,75.43
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,0.8
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,13.22
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.14
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% Treated with Antibiotic,,23.95
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,ARI Case Fatality,,0
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,HF,50.95
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,0
Lalitpur,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,FCHV,49.05
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,ARI Incidence  per 1000,,382.47
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,56.86
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,0.37
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,14.87
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.1
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% Treated with Antibiotic,,40.4
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,ARI Case Fatality,,0
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,HF,41.2
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,11.69
Bhaktapur ,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,FCHV,47.12
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,ARI Incidence  per 1000,,256.29
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,34.71
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,0.53
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,13.54
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.21
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% Treated with Antibiotic,,22.75
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,ARI Case Fatality,,0
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,HF,27.22
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,10.02
Kathmandu,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,FCHV,62.76
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,ARI Incidence  per 1000,,918.96
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,304.56
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,3.5
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,33.14
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.38
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% Treated with Antibiotic,,48.28
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,ARI Case Fatality,,0
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,HF,28.14
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,20.24
Nuwakot,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,FCHV,51.62
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,ARI Incidence  per 1000,,1479.19
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,334.55
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,2.08
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,22.62
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.14
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% Treated with Antibiotic,,32.48
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,ARI Case Fatality,,0
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% of ARI Cases at,HF,35.88
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,14.46
Rasuwa,Bagmati,Mountain,Central,2070/71,2013/14,% of ARI Cases at,FCHV,49.67
Dhading,Bagmati,Hill,Central,2070/71,2013/14,ARI Incidence  per 1000,,1104.52
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,376.33
Dhading,Bagmati,Hill,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,6.79
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,34.07
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.62
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% Treated with Antibiotic,,52.79
Dhading,Bagmati,Hill,Central,2070/71,2013/14,ARI Case Fatality,,0
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,HF,34.56
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,13.02
Dhading,Bagmati,Hill,Central,2070/71,2013/14,% of ARI Cases at,FCHV,52.43
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,ARI Incidence  per 1000,,805.49
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,225
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,3.26
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,27.93
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.41
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% Treated with Antibiotic,,41.08
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,ARI Case Fatality,,0
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% of ARI Cases at,HF,24.22
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,8
Makawanpur,Narayani,Hill,Central,2070/71,2013/14,% of ARI Cases at,FCHV,67.77
Rautahat,Narayani,Terai,Central,2070/71,2013/14,ARI Incidence  per 1000,,582.17
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,186.9
Rautahat,Narayani,Terai,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,7.57
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,32.1
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,1.3
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% Treated with Antibiotic,,51.42
Rautahat,Narayani,Terai,Central,2070/71,2013/14,ARI Case Fatality,,0
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,HF,30.83
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,16.4
Rautahat,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,FCHV,52.77
Bara,Narayani,Terai,Central,2070/71,2013/14,ARI Incidence  per 1000,,649.02
Bara,Narayani,Terai,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,125.71
Bara,Narayani,Terai,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,1.49
Bara,Narayani,Terai,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,19.37
Bara,Narayani,Terai,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.23
Bara,Narayani,Terai,Central,2070/71,2013/14,% Treated with Antibiotic,,50.04
Bara,Narayani,Terai,Central,2070/71,2013/14,ARI Case Fatality,,0
Bara,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,HF,25.27
Bara,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,15.21
Bara,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,FCHV,59.51
Parsa,Narayani,Terai,Central,2070/71,2013/14,ARI Incidence  per 1000,,537.72
Parsa,Narayani,Terai,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,161.38
Parsa,Narayani,Terai,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,2.25
Parsa,Narayani,Terai,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,30.01
Parsa,Narayani,Terai,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.42
Parsa,Narayani,Terai,Central,2070/71,2013/14,% Treated with Antibiotic,,29.53
Parsa,Narayani,Terai,Central,2070/71,2013/14,ARI Case Fatality,,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,HF,29.28
Parsa,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,0
Parsa,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,FCHV,70.72
Chitwan,Narayani,Terai,Central,2070/71,2013/14,ARI Incidence  per 1000,,852.36
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,288.56
Chitwan,Narayani,Terai,Central,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,1.96
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,33.85
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.23
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% Treated with Antibiotic,,57.91
Chitwan,Narayani,Terai,Central,2070/71,2013/14,ARI Case Fatality,,0
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,HF,33.74
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,9.15
Chitwan,Narayani,Terai,Central,2070/71,2013/14,% of ARI Cases at,FCHV,57.11
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,1177.98
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,364.96
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,0.93
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,30.98
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.08
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,51.07
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,ARI Case Fatality,,0
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,HF,33.76
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,14.75
Gorkha,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,FCHV,51.5
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,1634.04
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,297.7
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,2.87
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,18.22
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.18
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,26.39
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,ARI Case Fatality,,0.04
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,HF,29.14
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,12.17
Lamjung,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,FCHV,58.69
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,648.08
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,169.84
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,1.41
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,26.21
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.22
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,33.43
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,ARI Case Fatality,,0
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,HF,25.19
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,17.46
Tanahu,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,FCHV,57.35
Syangja,Gandaki,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,1277.2
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,184.2
Syangja,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,0.64
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,14.42
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.05
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,23.68
Syangja,Gandaki,Hill,Western,2070/71,2013/14,ARI Case Fatality,,0
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,HF,18.66
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,14.14
Syangja,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,FCHV,67.2
Kaski,Gandaki,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,799.94
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,91.07
Kaski,Gandaki,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,0.23
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,11.38
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.03
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,17.85
Kaski,Gandaki,Hill,Western,2070/71,2013/14,ARI Case Fatality,,0
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,HF,21.84
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,6.5
Kaski,Gandaki,Hill,Western,2070/71,2013/14,% of ARI Cases at,FCHV,71.67
Manang,Gandaki,Mountain,Western,2070/71,2013/14,ARI Incidence  per 1000,,1461.33
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,500
Manang,Gandaki,Mountain,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,34.22
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% Treated with Antibiotic,,45.94
Manang,Gandaki,Mountain,Western,2070/71,2013/14,ARI Case Fatality,,0
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% of ARI Cases at,HF,34.59
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,13.04
Manang,Gandaki,Mountain,Western,2070/71,2013/14,% of ARI Cases at,FCHV,52.36
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,ARI Incidence  per 1000,,1539.01
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,360.52
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,1.18
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,23.43
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.08
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% Treated with Antibiotic,,108.53
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,ARI Case Fatality,,0
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% of ARI Cases at,HF,75.88
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,4.38
Mustang,Dhawalagiri,Mountain,Western,2070/71,2013/14,% of ARI Cases at,FCHV,19.74
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,1266.36
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,286.12
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,9.92
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,22.59
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.78
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,34
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,ARI Case Fatality,,0
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% of ARI Cases at,HF,33.87
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,15.22
Myagdi,Dhawalagiri,Hill,Western,2070/71,2013/14,% of ARI Cases at,FCHV,50.91
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,1805.95
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,445.19
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,3.75
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,24.65
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.21
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,33.36
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,ARI Case Fatality,,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% of ARI Cases at,HF,25.05
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,14.44
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,% of ARI Cases at,FCHV,60.51
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,1279.11
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,410.22
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,3.99
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,32.07
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.31
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,48.06
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,ARI Case Fatality,,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% of ARI Cases at,HF,31.21
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,13.77
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,% of ARI Cases at,FCHV,55.02
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,1075.77
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,236.26
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,1.31
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,21.96
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.12
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,33.92
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,ARI Case Fatality,,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% of ARI Cases at,HF,29.3
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% of ARI Cases at,VHW/MCHW,13.41
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,% of ARI Cases at,FCHV,57.29
Palpa,Lumbini,Hill,Western,2070/71,2013/14,ARI Incidence  per 1000,,1010.01
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Incidence of Pneumonia (Mild and Severe) per 1000,,294.85
Palpa,Lumbini,Hill,Western,2070/71,2013/14,Incidence of Severe Pneumonia per 1000,,1.09
Palpa,Lumbini,Hill,Western,2070/71,2013/14,% of Pneumonia (Mild and Severe) among new ARI cases,,29.19
Palpa,Lumbini,Hill,Western,2070/71,2013/14,% of Severe Pneumonia among new ARI cases,,0.11
Palpa,Lumbini,Hill,Western,2070/71,2013/14,% Treated with Antibiotic,,41.62
