District,zone,belt,region,Year BS,Year AD,Type of disease,Number of patients,Zone,Belt,Region
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Malaria (PF),122,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Malaria (PV),53,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Dangue Fever,10,Narayani,Terai,Central
Rautahat,Narayani,Terai,Central,2069/70,2012/13,Kala-azar,13,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Acute Encephalitis like syndrome (AES,18,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Filariasis,15,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,2816,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Malaria (PF),14,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Malaria (PV),49,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Dangue Fever,0,Narayani,Terai,Central
Bara,Narayani,Terai,Central,2069/70,2012/13,Kala-azar,10,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Filariasis,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Malaria (PF),0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Malaria (PV),0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Dangue Fever,0,Narayani,Terai,Central
Parsa,Narayani,Terai,Central,2069/70,2012/13,Kala-azar,0,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Acute Encephalitis like syndrome (AES,4,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Filariasis,11,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Clinical Malaria,429,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Malaria (PF),7,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Malaria (PV),13,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Dangue Fever,10,Narayani,Terai,Central
Chitawan,Narayani,Terai,Central,2069/70,2012/13,Kala-azar,0,Narayani,Terai,Central
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,1,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Filariasis,3,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,54,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PF),0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PV),8,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Dangue Fever,0,Gandaki,Hill,Western
Gorkha,Gandaki,Hill,Western,2069/70,2012/13,Kala-azar,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Filariasis,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,6,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PF),2,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PV),1,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Dangue Fever,0,Gandaki,Hill,Western
Lamjung,Gandaki,Hill,Western,2069/70,2012/13,Kala-azar,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Filariasis,7,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,17,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PF),1,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PV),0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Dangue Fever,0,Gandaki,Hill,Western
Tanahu,Gandaki,Hill,Western,2069/70,2012/13,Kala-azar,8,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Filariasis,1,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,1,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PF),0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PV),6,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Dangue Fever,0,Gandaki,Hill,Western
Syangja,Gandaki,Hill,Western,2069/70,2012/13,Kala-azar,0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,24,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Filariasis,0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Clinical Malaria,76,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PF),25,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Malaria (PV),16,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Dangue Fever,0,Gandaki,Hill,Western
Kaski,Gandaki,Hill,Western,2069/70,2012/13,Kala-azar,3,Gandaki,Hill,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Filariasis,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Clinical Malaria,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Malaria (PF),0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Malaria (PV),0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Dangue Fever,0,Gandaki,Mountain,Western
Manang,Gandaki,Mountain,Western,2069/70,2012/13,Kala-azar,0,Gandaki,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Filariasis,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Clinical Malaria,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Malaria (PF),0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Malaria (PV),0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Dangue Fever,0,Dhawalagiri,Mountain,Western
Mustang,Dhawalagiri,Mountain,Western,2069/70,2012/13,Kala-azar,0,Dhawalagiri,Mountain,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Filariasis,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Clinical Malaria,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Malaria (PF),0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Malaria (PV),0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Dangue Fever,0,Dhawalagiri,Hill,Western
Myagdi,Dhawalagiri,Hill,Western,2069/70,2012/13,Kala-azar,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,1,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Filariasis,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Clinical Malaria,3,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Malaria (PF),0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Malaria (PV),1,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Dangue Fever,0,Dhawalagiri,Hill,Western
Parbat,Dhawalagiri,Hill,Western,2069/70,2012/13,Kala-azar,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Filariasis,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Clinical Malaria,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Malaria (PF),0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Malaria (PV),10,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Dangue Fever,0,Dhawalagiri,Hill,Western
Baglung,Dhawalagiri,Hill,Western,2069/70,2012/13,Kala-azar,0,Dhawalagiri,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Filariasis,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Clinical Malaria,17,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Malaria (PF),56,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Malaria (PV),1,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Dangue Fever,0,Lumbini,Hill,Western
Gulmi,Lumbini,Hill,Western,2069/70,2012/13,Kala-azar,0,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,74,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Filariasis,9,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Clinical Malaria,135,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Malaria (PF),8,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Malaria (PV),46,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Dangue Fever,2,Lumbini,Hill,Western
Palpa,Lumbini,Hill,Western,2069/70,2012/13,Kala-azar,30,Lumbini,Hill,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,7,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Filariasis,1,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Clinical Malaria,3119,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Malaria (PF),4,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Malaria (PV),43,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Dangue Fever,1,Lumbini,Terai,Western
Nawalparasi,Lumbini,Terai,Western,2069/70,2012/13,Kala-azar,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Filariasis,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Clinical Malaria,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Malaria (PF),0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Malaria (PV),0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Dangue Fever,0,Lumbini,Terai,Western
Rupandehi,Lumbini,Terai,Western,2069/70,2012/13,Kala-azar,0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,152,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Filariasis,316,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Clinical Malaria,2379,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Malaria (PF),69,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Malaria (PV),45,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Dangue Fever,0,Lumbini,Terai,Western
Kapilbastu,Lumbini,Terai,Western,2069/70,2012/13,Kala-azar,31,Lumbini,Terai,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,2,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Filariasis,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Clinical Malaria,38,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Malaria (PF),0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Malaria (PV),0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Dangue Fever,0,Lumbini,Hill,Western
Arghakhanchi,Lumbini,Hill,Western,2069/70,2012/13,Kala-azar,0,Lumbini,Hill,Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Filariasis,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Clinical Malaria,116,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Malaria (PF),10,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Malaria (PV),5,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Dangue Fever,0,Rapti,Hill,Mid-Western
Pyuthan,Rapti,Hill,Mid-Western,2069/70,2012/13,Kala-azar,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Filariasis,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Clinical Malaria,45,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Malaria (PF),0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Malaria (PV),0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Dangue Fever,0,Rapti,Hill,Mid-Western
Rolpa,Rapti,Hill,Mid-Western,2069/70,2012/13,Kala-azar,0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,10,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Filariasis,2,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Clinical Malaria,3,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Malaria (PF),0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Malaria (PV),3,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Dangue Fever,0,Rapti,Hill,Mid-Western
Rukum,Rapti,Hill,Mid-Western,2069/70,2012/13,Kala-azar,1,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Filariasis,0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Clinical Malaria,100,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Malaria (PF),0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Malaria (PV),0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Dangue Fever,0,Rapti,Hill,Mid-Western
Salyan,Rapti,Hill,Mid-Western,2069/70,2012/13,Kala-azar,0,Rapti,Hill,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Filariasis,2,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Clinical Malaria,3651,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Malaria (PF),3,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Malaria (PV),10,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Dangue Fever,0,Rapti,Terai,Mid-Western
Dang,Rapti,Terai,Mid-Western,2069/70,2012/13,Kala-azar,0,Rapti,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,12,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Filariasis,4,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Clinical Malaria,667,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Malaria (PF),6,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Malaria (PV),46,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Dangue Fever,0,Bheri,Terai,Mid-Western
Banke,Bheri,Terai,Mid-Western,2069/70,2012/13,Kala-azar,0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,3,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Filariasis,14,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Clinical Malaria,4295,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Malaria (PF),6,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Malaria (PV),55,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Dangue Fever,0,Bheri,Terai,Mid-Western
Bardiya,Bheri,Terai,Mid-Western,2069/70,2012/13,Kala-azar,0,Bheri,Terai,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Filariasis,4,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Clinical Malaria,5533,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Malaria (PF),3,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Malaria (PV),42,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Dangue Fever,0,Bheri,Hill,Mid-Western
Surkhet,Bheri,Hill,Mid-Western,2069/70,2012/13,Kala-azar,1,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Filariasis,0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Clinical Malaria,31,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Malaria (PF),0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Malaria (PV),10,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Dangue Fever,0,Bheri,Hill,Mid-Western
Dailekh,Bheri,Hill,Mid-Western,2069/70,2012/13,Kala-azar,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Filariasis,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Clinical Malaria,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Malaria (PF),0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Malaria (PV),0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Dangue Fever,0,Bheri,Hill,Mid-Western
Jajarkot,Bheri,Hill,Mid-Western,2069/70,2012/13,Kala-azar,0,Bheri,Hill,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Filariasis,0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Clinical Malaria,0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PF),0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PV),0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dangue Fever,0,Karnali,Mountain,Mid-Western
Dolpa,Karnali,Mountain,Mid-Western,2069/70,2012/13,Kala-azar,0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,11,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Filariasis,0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Clinical Malaria,5,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PF),0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PV),0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dangue Fever,0,Karnali,Mountain,Mid-Western
Jumla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Kala-azar,0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Filariasis,0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Clinical Malaria,1,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PF),0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PV),0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dangue Fever,0,Karnali,Mountain,Mid-Western
Kalikot,Karnali,Mountain,Mid-Western,2069/70,2012/13,Kala-azar,0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Filariasis,0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Clinical Malaria,7,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PF),0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PV),0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dangue Fever,0,Karnali,Mountain,Mid-Western
Mugu,Karnali,Mountain,Mid-Western,2069/70,2012/13,Kala-azar,4,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Filariasis,0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Clinical Malaria,3,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PF),0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Malaria (PV),0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Dangue Fever,0,Karnali,Mountain,Mid-Western
Humla,Karnali,Mountain,Mid-Western,2069/70,2012/13,Kala-azar,0,Karnali,Mountain,Mid-Western
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Acute Encephalitis like syndrome (AES,0,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Filariasis,0,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Clinical Malaria,109,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Malaria (PF),3,Seti,Mountain,Far-Western
Bajura,Seti,Mountain,Far-Western,2069/70,2012/13,Malaria (PV),13,Seti,Mountain,Far-Western
